method,damping,step,time,position_error,orientation_error,max_dq,condition_number,clipped
mink,,1363,2.726,0.0113058,0.01547,0.0418842,49.3799,0
mink,,1364,2.728,0.0113065,0.0154695,0.0417432,49.5105,0
mink,,1365,2.73,0.0113073,0.0154689,0.0416013,49.6412,0
mink,,1366,2.732,0.011308,0.0154684,0.0414585,49.7722,0
mink,,1367,2.734,0.0113087,0.0154679,0.0413147,49.9033,0
mink,,1368,2.736,0.0113094,0.0154673,0.04117,50.0346,0
mink,,1369,2.738,0.0113101,0.0154667,0.0410243,50.166,0
mink,,1370,2.74,0.0113108,0.0154662,0.0408776,50.2977,0
mink,,1371,2.742,0.0113115,0.0154656,0.0407301,50.4294,0
mink,,1372,2.744,0.0113122,0.0154651,0.0405816,50.5613,0
mink,,1373,2.746,0.0113129,0.0154645,0.0404321,50.6934,0
mink,,1374,2.748,0.0113136,0.0154639,0.0402817,50.8256,0
mink,,1375,2.75,0.0113143,0.0154633,0.0401304,50.9579,0
mink,,1376,2.752,0.011315,0.0154628,0.0399782,51.0904,0
mink,,1377,2.754,0.0113157,0.0154622,0.039825,51.2229,0
mink,,1378,2.756,0.0113164,0.0154616,0.0396709,51.3556,0
mink,,1379,2.758,0.0113171,0.015461,0.0395158,51.4883,0
mink,,1380,2.76,0.0113177,0.0154604,0.0393599,51.6212,0
mink,,1381,2.762,0.0113184,0.0154598,0.039203,51.7541,0
mink,,1382,2.764,0.0113191,0.0154592,0.0390452,51.8871,0
mink,,1383,2.766,0.0113198,0.0154586,0.0388865,52.0202,0
mink,,1384,2.768,0.0113204,0.015458,0.0387269,52.1533,0
mink,,1385,2.77,0.0113211,0.0154574,0.0385664,52.2865,0
mink,,1386,2.772,0.0113218,0.0154568,0.038405,52.4197,0
mink,,1387,2.774,0.0113224,0.0154562,0.0382426,52.5529,0
mink,,1388,2.776,0.0113231,0.0154556,0.0380794,52.6862,0
mink,,1389,2.778,0.0113237,0.015455,0.0379153,52.8195,0
mink,,1390,2.78,0.0113244,0.0154543,0.0377503,52.9528,0
mink,,1391,2.782,0.011325,0.0154537,0.0375845,53.0861,0
mink,,1392,2.784,0.0113256,0.0154531,0.0374177,53.2194,0
mink,,1393,2.786,0.0113262,0.0154525,0.0372501,53.3527,0
mink,,1394,2.788,0.0113268,0.0154519,0.0370816,53.486,0
mink,,1395,2.79,0.0113274,0.0154512,0.0369123,53.6192,0
mink,,1396,2.792,0.011328,0.0154506,0.0367421,53.7523,0
mink,,1397,2.794,0.0113286,0.01545,0.0365711,53.8855,0
mink,,1398,2.796,0.0113292,0.0154493,0.0363992,54.0185,0
mink,,1399,2.798,0.0113297,0.0154487,0.0362264,54.1515,0
mink,,1400,2.8,0.0113303,0.0154481,0.0360529,54.2844,0
mink,,1401,2.802,0.0113308,0.0154474,0.0358785,54.4172,0
mink,,1402,2.804,0.0113314,0.0154468,0.0357032,54.5499,0
mink,,1403,2.806,0.0113319,0.0154461,0.0355272,54.6824,0
mink,,1404,2.808,0.0113324,0.0154455,0.0353503,54.8149,0
mink,,1405,2.81,0.0113329,0.0154448,0.0351727,54.9472,0
mink,,1406,2.812,0.0113334,0.0154442,0.0349942,55.0794,0
mink,,1407,2.814,0.0113339,0.0154436,0.034815,55.2114,0
mink,,1408,2.816,0.0113343,0.0154429,0.034635,55.3433,0
mink,,1409,2.818,0.0113348,0.0154423,0.0344542,55.475,0
mink,,1410,2.82,0.0113352,0.0154416,0.0342726,55.6064,0
mink,,1411,2.822,0.0113356,0.015441,0.0340903,55.7377,0
mink,,1412,2.824,0.011336,0.0154403,0.0339072,55.8688,0
mink,,1413,2.826,0.0113364,0.0154397,0.0337233,55.9997,0
mink,,1414,2.828,0.0113368,0.015439,0.0335388,56.1303,0
mink,,1415,2.83,0.0113372,0.0154384,0.0333535,56.2607,0
mink,,1416,2.832,0.0113375,0.0154377,0.0331674,56.3909,0
mink,,1417,2.834,0.0113378,0.0154371,0.0329807,56.5208,0
mink,,1418,2.836,0.0113382,0.0154364,0.0327932,56.6504,0
mink,,1419,2.838,0.0113384,0.0154358,0.032605,56.7797,0
mink,,1420,2.84,0.0113387,0.0154351,0.0324162,56.9087,0
mink,,1421,2.842,0.011339,0.0154344,0.0322266,57.0374,0
mink,,1422,2.844,0.0113392,0.0154338,0.0320364,57.1658,0
mink,,1423,2.846,0.0113394,0.0154331,0.0318455,57.2939,0
mink,,1424,2.848,0.0113396,0.0154325,0.031654,57.4216,0
mink,,1425,2.85,0.0113398,0.0154318,0.0314618,57.549,0
mink,,1426,2.852,0.01134,0.0154312,0.0312689,57.676,0
mink,,1427,2.854,0.0113401,0.0154305,0.0310754,57.8026,0
mink,,1428,2.856,0.0113402,0.0154299,0.0308813,57.9288,0
mink,,1429,2.858,0.0113403,0.0154292,0.0306866,58.0546,0
mink,,1430,2.86,0.0113404,0.0154286,0.0304913,58.18,0
mink,,1431,2.862,0.0113405,0.015428,0.0302954,58.305,0
mink,,1432,2.864,0.0113405,0.0154273,0.0300989,58.4295,0
mink,,1433,2.866,0.0113405,0.0154267,0.0299018,58.5536,0
mink,,1434,2.868,0.0113405,0.015426,0.0297041,58.6772,0
mink,,1435,2.87,0.0113404,0.0154254,0.0295059,58.8004,0
mink,,1436,2.872,0.0113404,0.0154247,0.0293071,58.923,0
mink,,1437,2.874,0.0113403,0.0154241,0.0291078,59.0452,0
mink,,1438,2.876,0.0113402,0.0154235,0.0289079,59.1668,0
mink,,1439,2.878,0.01134,0.0154228,0.0287076,59.2879,0
mink,,1440,2.88,0.0113398,0.0154222,0.0285067,59.4085,0
mink,,1441,2.882,0.0113397,0.0154216,0.0283053,59.5285,0
mink,,1442,2.884,0.0113394,0.0154209,0.0281034,59.648,0
mink,,1443,2.886,0.0113392,0.0154203,0.0279011,59.7668,0
mink,,1444,2.888,0.0113389,0.0154197,0.0276982,59.8851,0
mink,,1445,2.89,0.0113386,0.0154191,0.0274949,60.0028,0
mink,,1446,2.892,0.0113383,0.0154185,0.0272912,60.1199,0
mink,,1447,2.894,0.0113379,0.0154178,0.027087,60.2364,0
mink,,1448,2.896,0.0113375,0.0154172,0.0268823,60.3522,0
mink,,1449,2.898,0.0113371,0.0154166,0.0266773,60.4673,0
mink,,1450,2.9,0.0113366,0.015416,0.0264718,60.5818,0
mink,,1451,2.902,0.0113361,0.0154154,0.0262659,60.6957,0
mink,,1452,2.904,0.0113356,0.0154148,0.0260596,60.8088,0
mink,,1453,2.906,0.011335,0.0154142,0.0258529,60.9212,0
mink,,1454,2.908,0.0113345,0.0154136,0.0256459,61.033,0
mink,,1455,2.91,0.0113338,0.015413,0.0254385,61.144,0
mink,,1456,2.912,0.0113332,0.0154124,0.0252307,61.2542,0
mink,,1457,2.914,0.0113325,0.0154119,0.0250226,61.3637,0
mink,,1458,2.916,0.0113318,0.0154113,0.0248141,61.4725,0
mink,,1459,2.918,0.011331,0.0154107,0.0246054,61.5805,0
mink,,1460,2.92,0.0113302,0.0154101,0.0243963,61.6877,0
mink,,1461,2.922,0.0113294,0.0154096,0.0241869,61.7941,0
mink,,1462,2.924,0.0113285,0.015409,0.0239772,61.8996,0
mink,,1463,2.926,0.0113277,0.0154084,0.0237672,62.0044,0
mink,,1464,2.928,0.0113267,0.0154079,0.0235569,62.1083,0
mink,,1465,2.93,0.0113257,0.0154073,0.0233463,62.2114,0
mink,,1466,2.932,0.0113247,0.0154068,0.0231355,62.3136,0
mink,,1467,2.934,0.0113237,0.0154063,0.0229245,62.415,0
mink,,1468,2.936,0.0113226,0.0154057,0.0227132,62.5155,0
mink,,1469,2.938,0.0113215,0.0154052,0.0225016,62.615,0
mink,,1470,2.94,0.0113203,0.0154047,0.0222899,62.7137,0
mink,,1471,2.942,0.0113191,0.0154041,0.0220779,62.8115,0
mink,,1472,2.944,0.0113179,0.0154036,0.0218657,62.9083,0
mink,,1473,2.946,0.0113166,0.0154031,0.0216533,63.0042,0
mink,,1474,2.948,0.0113153,0.0154026,0.0214408,63.0991,0
mink,,1475,2.95,0.0113139,0.0154021,0.021228,63.1931,0
mink,,1476,2.952,0.0113125,0.0154016,0.0210151,63.2861,0
mink,,1477,2.954,0.0113111,0.0154012,0.020802,63.3782,0
mink,,1478,2.956,0.0113096,0.0154007,0.0205888,63.4692,0
mink,,1479,2.958,0.0113081,0.0154002,0.0203754,63.5592,0
mink,,1480,2.96,0.0113065,0.0153997,0.0201619,63.6482,0
mink,,1481,2.962,0.0113049,0.0153993,0.0199483,63.7362,0
mink,,1482,2.964,0.0113032,0.0153988,0.0197345,63.8232,0
mink,,1483,2.966,0.0113015,0.0153984,0.0195207,63.9091,0
mink,,1484,2.968,0.0112998,0.0153979,0.0193067,63.9939,0
mink,,1485,2.97,0.011298,0.0153975,0.0190926,64.0777,0
mink,,1486,2.972,0.0112961,0.0153971,0.0188785,64.1604,0
mink,,1487,2.974,0.0112943,0.0153967,0.0186642,64.242,0
mink,,1488,2.976,0.0112923,0.0153963,0.0184499,64.3225,0
mink,,1489,2.978,0.0112904,0.0153959,0.0182355,64.4019,0
mink,,1490,2.98,0.0112883,0.0153955,0.0180211,64.4802,0
mink,,1491,2.982,0.0112863,0.0153951,0.0178066,64.5574,0
mink,,1492,2.984,0.0112842,0.0153947,0.0175921,64.6335,0
mink,,1493,2.986,0.011282,0.0153943,0.0173775,64.7084,0
mink,,1494,2.988,0.0112798,0.015394,0.0171629,64.7821,0
mink,,1495,2.99,0.0112776,0.0153936,0.0169483,64.8547,0
mink,,1496,2.992,0.0112753,0.0153933,0.0167336,64.9261,0
mink,,1497,2.994,0.0112729,0.0153929,0.016519,64.9963,0
mink,,1498,2.996,0.0112705,0.0153926,0.0163043,65.0654,0
mink,,1499,2.998,0.0112681,0.0153923,0.0160897,65.1332,0
mink,,1500,3.0,0.0112656,0.015392,0.0158751,65.1999,0
mink,,1501,3.002,0.0112631,0.0153917,0.0156604,65.2653,0
mink,,1502,3.004,0.0112605,0.0153914,0.0154458,65.3296,0
mink,,1503,3.006,0.0112578,0.0153911,0.0152312,65.3926,0
mink,,1504,3.008,0.0112552,0.0153908,0.0150167,65.4543,0
mink,,1505,3.01,0.0112524,0.0153905,0.0148022,65.5149,0
mink,,1506,3.012,0.0112496,0.0153903,0.0145877,65.5742,0
mink,,1507,3.014,0.0112468,0.01539,0.0143733,65.6322,0
mink,,1508,3.016,0.0112439,0.0153898,0.0141589,65.689,0
mink,,1509,3.018,0.011241,0.0153896,0.0139446,65.7445,0
mink,,1510,3.02,0.011238,0.0153894,0.0137304,65.7987,0
mink,,1511,3.022,0.011235,0.0153891,0.0135162,65.8516,0
mink,,1512,3.024,0.0112319,0.0153889,0.0133021,65.9033,0
mink,,1513,3.026,0.0112288,0.0153888,0.0130881,65.9537,0
mink,,1514,3.028,0.0112256,0.0153886,0.0128741,66.0027,0
mink,,1515,3.03,0.0112223,0.0153884,0.0126603,66.0505,0
mink,,1516,3.032,0.011219,0.0153883,0.0124465,66.097,0
mink,,1517,3.034,0.0112157,0.0153881,0.0122329,66.1421,0
mink,,1518,3.036,0.0112123,0.015388,0.0120193,66.186,0
mink,,1519,3.038,0.0112089,0.0153879,0.0118058,66.2285,0
mink,,1520,3.04,0.0112054,0.0153878,0.0115925,66.2696,0
mink,,1521,3.042,0.0112018,0.0153877,0.0113792,66.3095,0
mink,,1522,3.044,0.0111982,0.0153876,0.0111661,66.348,0
mink,,1523,3.046,0.0111946,0.0153875,0.010953,66.3852,0
mink,,1524,3.048,0.0111909,0.0153874,0.0107401,66.421,0
mink,,1525,3.05,0.0111871,0.0153874,0.0105273,66.4555,0
mink,,1526,3.052,0.0111833,0.0153873,0.0103147,66.4886,0
mink,,1527,3.054,0.0111795,0.0153873,0.0101022,66.5204,0
mink,,1528,3.056,0.0111756,0.0153873,0.00988977,66.5508,0
mink,,1529,3.058,0.0111716,0.0153873,0.00967751,66.5799,0
mink,,1530,3.06,0.0111676,0.0153873,0.00946538,66.6075,0
mink,,1531,3.062,0.0111635,0.0153873,0.0092534,66.6339,0
mink,,1532,3.064,0.0111594,0.0153873,0.00904156,66.6588,0
mink,,1533,3.066,0.0111552,0.0153874,0.00882986,66.6824,0
mink,,1534,3.068,0.011151,0.0153874,0.0086183,66.7046,0
mink,,1535,3.07,0.0111467,0.0153875,0.0084069,66.7255,0
mink,,1536,3.072,0.0111424,0.0153876,0.00819564,66.7449,0
mink,,1537,3.074,0.011138,0.0153877,0.0081801,66.763,0
mink,,1538,3.076,0.0111336,0.0153878,0.00830094,66.7797,0
mink,,1539,3.078,0.0111291,0.0153879,0.0084217,66.795,0
mink,,1540,3.08,0.0111246,0.015388,0.00854235,66.809,0
mink,,1541,3.082,0.01112,0.0153882,0.00866292,66.8215,0
mink,,1542,3.084,0.0111154,0.0153883,0.00878339,66.8327,0
mink,,1543,3.086,0.0111107,0.0153885,0.00890376,66.8425,0
mink,,1544,3.088,0.011106,0.0153887,0.00902404,66.8509,0
mink,,1545,3.09,0.0111012,0.0153889,0.00914422,66.8579,0
mink,,1546,3.092,0.0110963,0.0153891,0.0092643,66.8636,0
mink,,1547,3.094,0.0110914,0.0153893,0.00938428,66.8678,0
mink,,1548,3.096,0.0110865,0.0153895,0.00950417,66.8707,0
mink,,1549,3.098,0.0110815,0.0153898,0.00962395,66.8722,0
mink,,1550,3.1,0.0110765,0.0153901,0.00974364,66.8723,0
mink,,1551,3.102,0.0110714,0.0153903,0.00986322,66.8711,0
mink,,1552,3.104,0.0110662,0.0153906,0.00998271,66.8684,0
mink,,1553,3.106,0.011061,0.0153909,0.0101021,66.8644,0
mink,,1554,3.108,0.0110558,0.0153912,0.0102214,66.859,0
mink,,1555,3.11,0.0110505,0.0153916,0.0103406,66.8522,0
mink,,1556,3.112,0.0110452,0.0153919,0.0104596,66.8441,0
mink,,1557,3.114,0.0110398,0.0153923,0.0105786,66.8346,0
mink,,1558,3.116,0.0110343,0.0153927,0.0106975,66.8237,0
mink,,1559,3.118,0.0110289,0.0153931,0.0108163,66.8115,0
mink,,1560,3.12,0.0110233,0.0153935,0.0109349,66.7979,0
mink,,1561,3.122,0.0110177,0.0153939,0.0110535,66.7829,0
mink,,1562,3.124,0.0110121,0.0153943,0.011172,66.7666,0
mink,,1563,3.126,0.0110064,0.0153948,0.0112903,66.7489,0
mink,,1564,3.128,0.0110007,0.0153952,0.0114086,66.7299,0
mink,,1565,3.13,0.0109949,0.0153957,0.0115267,66.7095,0
mink,,1566,3.132,0.0109891,0.0153962,0.0116448,66.6878,0
mink,,1567,3.134,0.0109832,0.0153967,0.0117627,66.6647,0
mink,,1568,3.136,0.0109773,0.0153972,0.0118806,66.6404,0
mink,,1569,3.138,0.0109713,0.0153977,0.0119983,66.6146,0
mink,,1570,3.14,0.0109653,0.0153983,0.0121159,66.5876,0
mink,,1571,3.142,0.0109593,0.0153988,0.0122335,66.5592,0
mink,,1572,3.144,0.0109532,0.0153994,0.0123509,66.5295,0
mink,,1573,3.146,0.010947,0.0154,0.0124682,66.4985,0
mink,,1574,3.148,0.0109409,0.0154006,0.0125854,66.4662,0
mink,,1575,3.15,0.0109346,0.0154012,0.0127026,66.4326,0
mink,,1576,3.152,0.0109283,0.0154019,0.0128196,66.3977,0
mink,,1577,3.154,0.010922,0.0154025,0.0129365,66.3615,0
mink,,1578,3.156,0.0109157,0.0154032,0.0130533,66.324,0
mink,,1579,3.158,0.0109093,0.0154038,0.01317,66.2853,0
mink,,1580,3.16,0.0109028,0.0154045,0.0132866,66.2452,0
mink,,1581,3.162,0.0108963,0.0154052,0.0134031,66.2039,0
mink,,1582,3.164,0.0108898,0.015406,0.0135195,66.1613,0
mink,,1583,3.166,0.0108832,0.0154067,0.0136357,66.1175,0
mink,,1584,3.168,0.0108766,0.0154074,0.0137519,66.0724,0
mink,,1585,3.17,0.0108699,0.0154082,0.013868,66.0261,0
mink,,1586,3.172,0.0108633,0.015409,0.013984,65.9785,0
mink,,1587,3.174,0.0108565,0.0154098,0.0140998,65.9297,0
mink,,1588,3.176,0.0108497,0.0154106,0.0142156,65.8796,0
mink,,1589,3.178,0.0108429,0.0154114,0.0143312,65.8284,0
mink,,1590,3.18,0.0108361,0.0154122,0.0144468,65.7759,0
mink,,1591,3.182,0.0108292,0.0154131,0.0145622,65.7223,0
mink,,1592,3.184,0.0108223,0.0154139,0.0146776,65.6674,0
mink,,1593,3.186,0.0108153,0.0154148,0.0147928,65.6113,0
mink,,1594,3.188,0.0108083,0.0154157,0.0149079,65.5541,0
mink,,1595,3.19,0.0108013,0.0154166,0.015023,65.4957,0
mink,,1596,3.192,0.0107942,0.0154175,0.0151379,65.4361,0
mink,,1597,3.194,0.0107871,0.0154184,0.0152527,65.3754,0
mink,,1598,3.196,0.01078,0.0154194,0.0153674,65.3135,0
mink,,1599,3.198,0.0107728,0.0154203,0.015482,65.2504,0
mink,,1600,3.2,0.0107656,0.0154213,0.0155965,65.1863,0
mink,,1601,3.202,0.0107583,0.0154223,0.0157108,65.121,0
mink,,1602,3.204,0.0107511,0.0154233,0.0158251,65.0546,0
mink,,1603,3.206,0.0107438,0.0154243,0.0159392,64.987,0
mink,,1604,3.208,0.0107364,0.0154253,0.0160533,64.9184,0
mink,,1605,3.21,0.0107291,0.0154264,0.0161672,64.8487,0
mink,,1606,3.212,0.0107217,0.0154274,0.0162811,64.7779,0
mink,,1607,3.214,0.0107142,0.0154285,0.0163948,64.706,0
mink,,1608,3.216,0.0107068,0.0154296,0.0165084,64.6331,0
mink,,1609,3.218,0.0106993,0.0154307,0.0166218,64.5591,0
mink,,1610,3.22,0.0106918,0.0154318,0.0167352,64.484,0
mink,,1611,3.222,0.0106842,0.0154329,0.0168485,64.4079,0
mink,,1612,3.224,0.0106767,0.015434,0.0169616,64.3308,0
mink,,1613,3.226,0.0106691,0.0154352,0.0170746,64.2527,0
mink,,1614,3.228,0.0106614,0.0154363,0.0171875,64.1735,0
mink,,1615,3.23,0.0106538,0.0154375,0.0173003,64.0934,0
mink,,1616,3.232,0.0106461,0.0154387,0.017413,64.0122,0
mink,,1617,3.234,0.0106384,0.0154399,0.0175255,63.9301,0
mink,,1618,3.236,0.0106307,0.0154411,0.017638,63.847,0
mink,,1619,3.238,0.0106229,0.0154423,0.0177503,63.7629,0
mink,,1620,3.24,0.0106152,0.0154435,0.0178625,63.6779,0
mink,,1621,3.242,0.0106074,0.0154448,0.0179745,63.5919,0
mink,,1622,3.244,0.0105996,0.015446,0.0180864,63.505,0
mink,,1623,3.246,0.0105917,0.0154473,0.0181982,63.4172,0
mink,,1624,3.248,0.0105839,0.0154486,0.0183099,63.3285,0
mink,,1625,3.25,0.010576,0.0154498,0.0184215,63.2388,0
mink,,1626,3.252,0.0105681,0.0154511,0.0185329,63.1483,0
mink,,1627,3.254,0.0105602,0.0154525,0.0186442,63.0569,0
mink,,1628,3.256,0.0105523,0.0154538,0.0187553,62.9646,0
mink,,1629,3.258,0.0105443,0.0154551,0.0188663,62.8714,0
mink,,1630,3.26,0.0105363,0.0154565,0.0189772,62.7774,0
mink,,1631,3.262,0.0105284,0.0154578,0.0190879,62.6826,0
mink,,1632,3.264,0.0105204,0.0154592,0.0191985,62.5869,0
mink,,1633,3.266,0.0105124,0.0154605,0.019309,62.4904,0
mink,,1634,3.268,0.0105043,0.0154619,0.0194193,62.3931,0
mink,,1635,3.27,0.0104963,0.0154633,0.0195295,62.2949,0
mink,,1636,3.272,0.0104882,0.0154647,0.0196395,62.196,0
mink,,1637,3.274,0.0104802,0.0154662,0.0197494,62.0963,0
mink,,1638,3.276,0.0104721,0.0154676,0.0198591,61.9959,0
mink,,1639,3.278,0.010464,0.015469,0.0199687,61.8947,0
mink,,1640,3.28,0.0104559,0.0154705,0.0200781,61.7927,0
mink,,1641,3.282,0.0104478,0.0154719,0.0201873,61.69,0
mink,,1642,3.284,0.0104396,0.0154734,0.0202964,61.5865,0
mink,,1643,3.286,0.0104315,0.0154748,0.0204054,61.4824,0
mink,,1644,3.288,0.0104234,0.0154763,0.0205142,61.3775,0
mink,,1645,3.29,0.0104152,0.0154778,0.0206228,61.272,0
mink,,1646,3.292,0.0104071,0.0154793,0.0207312,61.1657,0
mink,,1647,3.294,0.0103989,0.0154808,0.0208395,61.0588,0
mink,,1648,3.296,0.0103907,0.0154823,0.0209476,60.9512,0
mink,,1649,3.298,0.0103825,0.0154839,0.0210556,60.843,0
mink,,1650,3.3,0.0103744,0.0154854,0.0211633,60.7341,0
mink,,1651,3.302,0.0103662,0.0154869,0.0212709,60.6246,0
mink,,1652,3.304,0.010358,0.0154885,0.0213783,60.5145,0
mink,,1653,3.306,0.0103498,0.01549,0.0214855,60.4038,0
mink,,1654,3.308,0.0103416,0.0154916,0.0215926,60.2925,0
mink,,1655,3.31,0.0103334,0.0154932,0.0216994,60.1805,0
mink,,1656,3.312,0.0103252,0.0154947,0.0218061,60.068,0
mink,,1657,3.314,0.010317,0.0154963,0.0219126,59.955,0
mink,,1658,3.316,0.0103088,0.0154979,0.0220188,59.8413,0
mink,,1659,3.318,0.0103006,0.0154995,0.0221249,59.7272,0
mink,,1660,3.32,0.0102924,0.0155011,0.0222308,59.6125,0
mink,,1661,3.322,0.0102842,0.0155027,0.0223365,59.4972,0
mink,,1662,3.324,0.010276,0.0155043,0.0224419,59.3815,0
mink,,1663,3.326,0.0102678,0.0155059,0.0225472,59.2652,0
mink,,1664,3.328,0.0102597,0.0155076,0.0226523,59.1485,0
mink,,1665,3.33,0.0102515,0.0155092,0.0227571,59.0313,0
mink,,1666,3.332,0.0102433,0.0155108,0.0228617,58.9136,0
mink,,1667,3.334,0.0102351,0.0155125,0.0229661,58.7954,0
mink,,1668,3.336,0.010227,0.0155141,0.0230703,58.6768,0
mink,,1669,3.338,0.0102188,0.0155158,0.0231743,58.5577,0
mink,,1670,3.34,0.0102106,0.0155174,0.023278,58.4382,0
mink,,1671,3.342,0.0102025,0.0155191,0.0233815,58.3183,0
mink,,1672,3.344,0.0101944,0.0155208,0.0234848,58.198,0
mink,,1673,3.346,0.0101862,0.0155224,0.0235878,58.0773,0
mink,,1674,3.348,0.0101781,0.0155241,0.0236906,57.9562,0
mink,,1675,3.35,0.01017,0.0155258,0.0237932,57.8347,0
mink,,1676,3.352,0.0101619,0.0155275,0.0238955,57.7128,0
mink,,1677,3.354,0.0101538,0.0155292,0.0239976,57.5906,0
mink,,1678,3.356,0.0101457,0.0155308,0.0240994,57.468,0
mink,,1679,3.358,0.0101377,0.0155325,0.0242009,57.3451,0
mink,,1680,3.36,0.0101296,0.0155342,0.0243023,57.2219,0
mink,,1681,3.362,0.0101216,0.0155359,0.0244033,57.0983,0
mink,,1682,3.364,0.0101135,0.0155376,0.0245041,56.9745,0
mink,,1683,3.366,0.0101055,0.0155393,0.0246046,56.8503,0
mink,,1684,3.368,0.0100975,0.015541,0.0247049,56.7258,0
mink,,1685,3.37,0.0100895,0.0155427,0.0248049,56.6011,0
mink,,1686,3.372,0.0100816,0.0155444,0.0249046,56.4761,0
mink,,1687,3.374,0.0100736,0.0155461,0.025004,56.3508,0
mink,,1688,3.376,0.0100657,0.0155479,0.0251032,56.2253,0
mink,,1689,3.378,0.0100578,0.0155496,0.025202,56.0995,0
mink,,1690,3.38,0.0100499,0.0155513,0.0253006,55.9735,0
mink,,1691,3.382,0.010042,0.015553,0.0253989,55.8473,0
mink,,1692,3.384,0.0100341,0.0155547,0.0254969,55.7209,0
mink,,1693,3.386,0.0100263,0.0155564,0.0255946,55.5942,0
mink,,1694,3.388,0.0100184,0.0155581,0.0256921,55.4674,0
mink,,1695,3.39,0.0100106,0.0155599,0.0257892,55.3403,0
mink,,1696,3.392,0.0100028,0.0155616,0.025886,55.2131,0
mink,,1697,3.394,0.00999508,0.0155633,0.0259825,55.0858,0
mink,,1698,3.396,0.00998734,0.015565,0.0260787,54.9582,0
mink,,1699,3.398,0.00997962,0.0155667,0.0261746,54.8305,0
mink,,1700,3.4,0.00997192,0.0155684,0.0262702,54.7027,0
mink,,1701,3.402,0.00996425,0.0155702,0.0263654,54.5747,0
mink,,1702,3.404,0.00995659,0.0155719,0.0264603,54.4466,0
mink,,1703,3.406,0.00994896,0.0155736,0.0265549,54.3184,0
mink,,1704,3.408,0.00994136,0.0155753,0.0266492,54.1901,0
mink,,1705,3.41,0.00993378,0.015577,0.0267432,54.0617,0
mink,,1706,3.412,0.00992622,0.0155787,0.0268368,53.9332,0
mink,,1707,3.414,0.00991869,0.0155804,0.0269301,53.8046,0
mink,,1708,3.416,0.00991119,0.0155821,0.027023,53.6759,0
mink,,1709,3.418,0.00990371,0.0155838,0.0271156,53.5472,0
mink,,1710,3.42,0.00989626,0.0155855,0.0272079,53.4184,0
mink,,1711,3.422,0.00988883,0.0155872,0.0272998,53.2896,0
mink,,1712,3.424,0.00988144,0.0155889,0.0273914,53.1607,0
mink,,1713,3.426,0.00987407,0.0155906,0.0274826,53.0317,0
mink,,1714,3.428,0.00986672,0.0155923,0.0275735,52.9028,0
mink,,1715,3.43,0.00985941,0.015594,0.027664,52.7738,0
mink,,1716,3.432,0.00985212,0.0155957,0.0277541,52.6448,0
mink,,1717,3.434,0.00984487,0.0155974,0.0278439,52.5158,0
mink,,1718,3.436,0.00983764,0.0155991,0.0279333,52.3868,0
mink,,1719,3.438,0.00983044,0.0156007,0.0280224,52.2578,0
mink,,1720,3.44,0.00982328,0.0156024,0.0281111,52.1289,0
mink,,1721,3.442,0.00981614,0.0156041,0.0281994,51.9999,0
mink,,1722,3.444,0.00980904,0.0156058,0.0282873,51.871,0
mink,,1723,3.446,0.00980196,0.0156074,0.0283749,51.7422,0
mink,,1724,3.448,0.00979492,0.0156091,0.0284621,51.6133,0
mink,,1725,3.45,0.00978791,0.0156107,0.0285489,51.4845,0
mink,,1726,3.452,0.00978093,0.0156124,0.0286353,51.3558,0
mink,,1727,3.454,0.00977398,0.015614,0.0287214,51.2272,0
mink,,1728,3.456,0.00976706,0.0156157,0.028807,51.0986,0
mink,,1729,3.458,0.00976018,0.0156173,0.0288923,50.9701,0
mink,,1730,3.46,0.00975333,0.0156189,0.0289771,50.8417,0
mink,,1731,3.462,0.00974652,0.0156206,0.0290616,50.7133,0
mink,,1732,3.464,0.00973973,0.0156222,0.0291457,50.5851,0
mink,,1733,3.466,0.00973299,0.0156238,0.0292294,50.457,0
mink,,1734,3.468,0.00972627,0.0156254,0.0293126,50.3289,0
mink,,1735,3.47,0.00971959,0.015627,0.0293955,50.201,0
mink,,1736,3.472,0.00971295,0.0156286,0.029478,50.0732,0
mink,,1737,3.474,0.00970634,0.0156302,0.0295601,49.9456,0
mink,,1738,3.476,0.00969976,0.0156318,0.0296417,49.8181,0
mink,,1739,3.478,0.00969322,0.0156333,0.029723,49.6907,0
mink,,1740,3.48,0.00968672,0.0156349,0.0298038,49.5634,0
mink,,1741,3.482,0.00968025,0.0156365,0.0298848,49.4363,0
mink,,1742,3.484,0.00967381,0.0156381,0.0300233,49.3094,0
mink,,1743,3.486,0.00966742,0.0156396,0.030161,49.1826,0
mink,,1744,3.488,0.00966105,0.0156412,0.030298,49.056,0
mink,,1745,3.49,0.00965473,0.0156427,0.0304343,48.9295,0
mink,,1746,3.492,0.00964844,0.0156442,0.0305697,48.8033,0
mink,,1747,3.494,0.00964219,0.0156458,0.0307044,48.6772,0
mink,,1748,3.496,0.00963598,0.0156473,0.0308384,48.5513,0
mink,,1749,3.498,0.0096298,0.0156488,0.0309716,48.4256,0
mink,,1750,3.5,0.00962366,0.0156503,0.031104,48.3001,0
mink,,1751,3.502,0.00961756,0.0156518,0.0312356,48.1747,0
mink,,1752,3.504,0.00961149,0.0156533,0.0313665,48.0496,0
mink,,1753,3.506,0.00960546,0.0156548,0.0314966,47.9247,0
